Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Age,Item_Visibility_bins,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable
FDH17,16.2,0.01665334,97.3726,OUT046,2055.3246,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDD57,18.1,0.022395357,96.5094,OUT035,1332.9316,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDC58,10.195,0.042113173,42.5428,OUT018,878.856,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDX47,6.55,0.034604343,157.8288,OUT046,2514.0608,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDC50,15.85,0.136774734,94.4094,OUT045,1428.141,16,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCS53,12.792854228644284,0.089343433,157.3604,OUT027,6021.4952,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDY13,12.1,0.030250132,75.267,OUT018,612.536,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDP44,16.5,0.079698503,100.6332,OUT035,1537.998,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDH60,12.792854228644284,0.141360118,197.311,OUT019,392.822,33,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDR02,16.7,0.036933417,109.1886,OUT010,222.3772,20,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDK48,12.792854228644284,0.037449987,76.7354,OUT027,2783.7098,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDE20,11.35,0.005525913,168.279,OUT013,2376.906,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDM04,9.195,0.04712061,53.1666,OUT046,768.999,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCH07,12.792854228644284,0.162248011,160.4604,OUT019,316.9208,33,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
DRP35,18.85,0.090867297,127.3336,OUT046,3962.8416,21,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDO11,8.0,0.030264897,250.3092,OUT046,6723.2484,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCM30,19.1,0.067295406,41.9796,OUT046,701.7532,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
DRF27,12.792854228644284,0.02827966,152.234,OUT027,1071.938,33,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
NCR18,12.792854228644284,0.020388413,44.4112,OUT027,767.0016,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDS48,12.792854228644284,0.027644732,149.4708,OUT027,3159.8868,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDO32,6.36,0.120731024,46.506,OUT049,652.484,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCP05,19.6,0.025429614,151.7024,OUT017,2884.2456,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDF44,12.792854228644284,0.059438787,130.9968,OUT027,4828.3816,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDX56,17.1,0.074059474,209.0638,OUT046,3520.0846,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDE46,12.792854228644284,0.015693328,150.7366,OUT027,906.8196,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDQ09,12.792854228644284,0.057850699,113.2834,OUT027,4376.9692,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCB54,8.76,0.050011058,126.7336,OUT013,639.168,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCV18,6.775,0.105225964,84.225,OUT035,3162.55,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
NCG55,16.25,0.039207025,116.1176,OUT049,2633.9048,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDV14,19.85,0.044489064,89.4856,OUT035,1054.6272,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDT31,19.75,0.012437935,189.9872,OUT013,3781.744,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRD12,6.96,0.077350112,91.4146,OUT045,638.5022,16,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ40,8.935,0.040346436,53.7298,OUT018,593.2278,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
DRI11,8.26,0.057585723,113.7834,OUT010,115.1834,20,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
FDP23,6.71,0.03565903,218.3166,OUT045,1959.4494,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDY02,8.945,0.087629354,263.491,OUT035,1840.937,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDM03,12.65,0.0,107.8938,OUT046,750.3566,21,3,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDF35,15.0,0.154228739,107.3938,OUT049,750.3566,19,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
DRM37,15.35,0.096943078,196.5768,OUT017,7685.9952,11,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCV41,14.35,0.017065268,109.5228,OUT049,1768.3648,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
NCK53,12.792854228644284,0.0,100.8042,OUT027,3472.147,33,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDW23,5.765,0.082178616,37.0164,OUT045,540.6296,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDW12,8.315,0.035542581,143.3444,OUT013,1596.5884,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDG44,6.13,0.102171627,53.8298,OUT035,1024.6662,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDJ36,14.5,0.128235818,104.1332,OUT035,205.0664,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDX55,15.1,0.0552059,219.4166,OUT046,6096.0648,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRG13,17.25,0.037337632,163.7526,OUT018,3289.052,9,2,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
NCD06,13.0,0.099242622,46.306,OUT013,699.09,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDW22,12.792854228644284,0.030143704,222.0114,OUT027,6207.9192,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDD33,12.85,0.108412059,233.2642,OUT045,3950.1914,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDG24,7.975,0.014628382,82.325,OUT035,1331.6,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDE05,10.895,0.032454046,144.8102,OUT046,3062.0142,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDZ12,9.17,0.102978817,144.947,OUT046,4294.41,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDX37,16.2,0.105498192,101.47,OUT010,399.48,20,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDE44,14.65,0.171355643,47.6692,OUT035,739.038,14,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS52,12.792854228644284,0.009585169,102.5016,OUT019,101.2016,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDO39,6.985,0.137926458,184.7608,OUT018,4042.7376,9,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDI32,17.7,0.0,115.0834,OUT045,2764.4016,16,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDV28,16.1,0.0,35.1558,OUT017,339.558,11,3,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
NCP53,14.75,0.033076388,237.2906,OUT017,3089.9778,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCN43,12.15,0.006770252,124.473,OUT049,1231.73,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
NCI31,12.792854228644284,0.142393355,36.419,OUT019,109.857,33,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDK55,18.5,0.025813943,89.1172,OUT045,892.172,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDC17,12.15,0.015548178,211.2928,OUT017,5049.4272,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDV28,16.1,0.159698192,32.0558,OUT035,1018.674,14,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDY26,20.6,0.030634813,212.9244,OUT018,2540.6928,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
NCU06,17.6,0.074522745,228.801,OUT049,3215.814,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDV16,12.792854228644284,0.145200948,35.4558,OUT019,135.8232,33,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDY31,5.98,0.043651198,146.1418,OUT045,3089.9778,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
DRE37,13.5,0.094366079,190.9872,OUT049,2836.308,19,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDH33,12.85,0.121702394,42.7428,OUT035,703.0848,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDA46,13.6,0.117613212,194.2136,OUT035,2527.3768,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDP12,9.8,0.045258247,35.9874,OUT035,282.2992,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDJ09,15.0,0.058485617,44.7744,OUT049,679.116,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCS54,12.792854228644284,0.00994477,177.837,OUT027,6528.169,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDJ33,12.792854228644284,0.087894475,121.173,OUT027,2586.633,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDF32,16.35,0.113953562,198.2426,OUT010,790.9704,20,2,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDX21,7.05,0.084949955,109.7912,OUT035,1091.912,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDC57,20.1,0.054549098,193.782,OUT013,1158.492,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCZ06,19.6,0.094545236,254.7698,OUT018,5327.0658,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDY56,16.35,0.062359467,224.0062,OUT013,4288.4178,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCH07,13.15,0.092811105,159.7604,OUT049,4119.9704,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDS44,12.65,0.156679617,238.8538,OUT018,4566.7222,9,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDY33,14.5,0.09735225,160.7262,OUT049,1750.3882,19,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDZ48,17.75,0.076113671,111.4544,OUT045,1006.6896,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDY48,14.0,0.023783007,104.0332,OUT045,1435.4648,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDK16,12.792854228644284,0.114771298,93.9094,OUT027,3903.5854,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDT16,9.895,0.048662357,261.7278,OUT046,4685.9004,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
DRJ47,18.25,0.044430561,174.208,OUT018,2596.62,9,2,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDQ04,6.4,0.141860161,41.0796,OUT010,41.2796,20,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDN40,5.88,0.0,154.2998,OUT046,1999.3974,21,3,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDS39,6.895,0.022441883,143.8812,OUT013,2707.1428,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDC11,20.5,0.142370445,90.6172,OUT018,1427.4752,9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDQ39,14.8,0.13564792,190.8846,OUT010,191.0846,20,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDB33,17.75,0.014602837,158.6262,OUT049,3819.0288,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDM44,12.5,0.031112643,104.999,OUT045,1444.786,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDT32,19.0,0.065621523,186.5214,OUT035,5275.7992,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
DRC13,8.26,0.032573725,125.073,OUT018,985.384,9,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
NCO07,9.06,0.009776268,213.756,OUT046,1065.28,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDJ16,9.195,0.115353642,58.9246,OUT018,926.7936,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDB22,12.792854228644284,0.110901004,155.0998,OUT027,2768.3964,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCS30,5.945,0.093214866,129.1652,OUT045,2841.6344,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDQ59,12.792854228644284,0.0,84.5908,OUT027,3020.0688,33,3,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDI38,13.35,0.014649641,207.3638,OUT049,5797.7864,19,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDR52,12.65,0.07603021,189.0846,OUT035,4012.7766,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDT15,12.15,0.042855388,181.695,OUT018,2929.52,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDR52,12.792854228644284,0.133144259,190.8846,OUT019,191.0846,33,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDS60,20.85,0.032580705,180.066,OUT018,2157.192,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDK52,18.25,0.0,224.1062,OUT018,4965.5364,9,3,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDA04,11.3,0.066865326,260.1962,OUT045,2848.9582,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
NCQ53,17.6,0.018943666,237.359,OUT045,6145.334,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDN28,5.88,0.030371121,101.799,OUT018,1960.781,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDU12,12.792854228644284,0.132630345,263.8568,OUT019,790.9704,33,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDT03,21.25,0.01001904,184.6608,OUT045,367.5216,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDY57,20.2,0.121254236,94.5752,OUT046,1821.6288,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDH56,9.8,0.063764099,113.8492,OUT013,1737.738,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
DRM23,16.6,0.136286138,171.4422,OUT018,2241.7486,9,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDZ07,12.792854228644284,0.164391573,62.8194,OUT019,61.9194,33,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDK40,7.035,0.02189371,262.791,OUT045,3681.874,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDU04,7.93,0.0,121.8414,OUT046,2802.3522,21,3,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRL37,15.5,0.0,41.377,OUT017,649.155,11,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDT26,12.792854228644284,0.067624438,120.944,OUT027,1078.596,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDT24,12.35,0.186236236,78.7328,OUT045,1390.1904,16,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDX57,12.792854228644284,0.047037323,96.4068,OUT027,2624.5836,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDA55,12.792854228644284,0.099780431,225.2088,OUT019,447.4176,33,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
NCN05,8.235,0.014488997,183.795,OUT045,2929.52,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDR58,6.675,0.04200648,92.6462,OUT045,1665.8316,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDX47,6.55,0.034575546,156.5288,OUT013,1571.288,31,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCH54,13.5,0.072965144,160.692,OUT018,1917.504,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
NCH42,6.86,0.036530411,227.801,OUT035,3904.917,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDH56,9.8,0.063946629,116.6492,OUT045,2316.984,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDQ48,14.3,0.034551415,98.1726,OUT018,685.1082,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDN20,19.35,0.026329989,169.2474,OUT017,3705.8428,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDA15,9.3,0.016009057,250.6092,OUT013,6474.2392,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDS48,12.792854228644284,0.048637888,149.7708,OUT019,150.4708,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDW02,4.805,0.037852995,126.2704,OUT018,3629.9416,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDN03,12.792854228644284,0.015016891,248.6408,OUT027,6759.2016,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDF57,14.5,0.059160135,170.7448,OUT017,2045.3376,11,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
DRM37,15.35,0.096379585,196.5768,OUT035,4729.8432,14,2,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCD54,21.1,0.029008944,143.3786,OUT046,866.8716,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
NCQ42,12.792854228644284,0.039078047,128.3678,OUT027,3179.195,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDW49,19.5,0.082536604,177.2002,OUT035,2149.2024,14,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
DRI03,6.03,0.0226848,178.1028,OUT013,4604.6728,31,2,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDD14,20.7,0.170152831,182.6266,OUT045,2581.9724,16,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDN02,16.5,0.073827748,208.8638,OUT046,2484.7656,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDQ45,12.792854228644284,0.010864186,185.3608,OUT027,5329.0632,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDX56,17.1,0.07436116,206.1638,OUT018,4141.276,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDE51,12.792854228644284,0.168901843,43.4086,OUT019,44.6086,33,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDT47,5.26,0.02455854,95.6068,OUT045,2332.9632,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDM22,14.0,0.041949832,54.064,OUT035,1118.544,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDB27,7.575,0.055502454,196.5768,OUT045,1576.6144,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDE02,12.792854228644284,0.120663214,95.6778,OUT027,2910.2118,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDD38,16.75,0.00819018,103.7674,OUT035,2852.2872,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDF34,9.3,0.014098693,197.7084,OUT017,3372.9428,11,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDP15,15.2,0.0,256.033,OUT010,1281.665,20,3,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
NCI29,8.6,0.032806066,143.6154,OUT017,2127.231,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDU27,18.6,0.172446822,47.1376,OUT017,767.0016,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
NCD55,12.792854228644284,0.024213354,42.4454,OUT027,293.6178,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDU37,9.5,0.0,79.596,OUT046,1038.648,21,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDA01,15.0,0.054685839,60.2904,OUT017,1581.9408,11,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDS13,6.465,0.124758619,264.1884,OUT045,3444.8492,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDK55,18.5,0.02586664,88.9172,OUT018,1695.1268,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDR36,6.715,0.121563385,43.7454,OUT035,545.2902,14,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
DRK49,14.15,0.035999599,41.5138,OUT049,162.4552,19,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
DRM23,12.792854228644284,0.0,171.7422,OUT027,6207.9192,33,3,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
FDZ21,17.6,0.039381633,98.041,OUT018,675.787,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDI57,19.85,0.054331235,198.7768,OUT017,4532.7664,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDK26,12.792854228644284,0.056338482,184.624,OUT019,1304.968,33,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDQ36,7.855,0.161516894,37.0848,OUT035,447.4176,14,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDJ58,12.792854228644284,0.184359831,172.6764,OUT019,858.882,33,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDD45,8.615,0.116484721,94.1436,OUT045,1134.5232,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDG50,7.405,0.015302764,89.9146,OUT045,2189.1504,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDO36,12.792854228644284,0.136417078,179.766,OUT019,179.766,33,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCW42,18.2,0.058707159,220.5456,OUT018,3094.6384,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
NCH18,9.3,0.074753743,246.4802,OUT010,982.7208,20,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDY59,12.792854228644284,0.031251369,93.3462,OUT027,1018.0082,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCO42,21.25,0.024705597,145.1102,OUT045,1603.9122,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDM45,8.655,0.088693595,122.5756,OUT017,2181.1608,11,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
NCV29,11.8,0.038235337,177.5686,OUT010,711.0744,20,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDT08,12.792854228644284,0.048980156,148.705,OUT027,2996.1,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCA54,16.5,0.036611104,180.9318,OUT013,3247.7724,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDW55,12.6,0.0,248.8092,OUT035,6723.2484,14,3,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDI10,12.792854228644284,0.07802465,171.4422,OUT027,3448.844,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
NCS53,12.792854228644284,0.157190017,156.8604,OUT019,316.9208,33,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDZ35,12.792854228644284,0.022170592,105.199,OUT027,3199.169,33,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDF10,15.5,0.156797787,148.6418,OUT013,3972.8286,31,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDO38,17.25,0.07325106,76.4986,OUT017,778.986,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDY45,17.5,0.026289984,253.7356,OUT017,3815.034,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDC40,16.0,0.065328932,78.4986,OUT018,1791.6678,9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
NCO54,19.5,0.014296484,53.7614,OUT049,1436.7964,19,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDQ14,9.27,0.062038986,148.005,OUT018,1797.66,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDM10,18.25,0.075908374,213.4218,OUT013,3846.9924,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRK23,8.395,0.072383777,251.504,OUT017,7084.112,11,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
NCR17,9.8,0.024363026,114.0492,OUT013,2085.2856,31,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDG31,12.792854228644284,0.066351687,65.0826,OUT019,193.7478,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDH02,7.27,0.020823289,92.4488,OUT045,996.0368,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
DRH37,17.6,0.041851756,162.7526,OUT017,3124.5994,11,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
DRC36,13.0,0.045239326,174.1054,OUT017,4377.635,11,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
FDB56,8.75,0.074778547,186.3556,OUT045,3567.3564,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
NCK54,12.15,0.029583249,114.715,OUT045,1048.635,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCQ17,10.3,0.0,154.663,OUT013,2816.334,31,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDM13,6.425,0.063432676,132.8626,OUT018,524.6504,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDT44,16.6,0.103406065,116.4466,OUT018,1178.466,9,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDO28,12.792854228644284,0.126585095,122.4098,OUT019,120.5098,33,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCK07,10.65,0.04896208,165.8526,OUT017,3946.8624,11,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCP05,19.6,0.025286583,151.8024,OUT046,1366.2216,21,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDX11,16.0,0.106752081,181.4634,OUT046,1090.5804,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDS52,8.89,0.005485618,99.3016,OUT045,607.2096,16,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDB14,20.25,0.102932246,93.212,OUT045,1304.968,16,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
NCY06,12.792854228644284,0.060888514,130.1968,OUT027,1565.9616,33,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDS45,5.175,0.029662795,105.2622,OUT017,2328.9684,11,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
